,average,changeOverTime,close,date,high,label,low,marketAverage,marketChangeOverTime,marketClose,marketHigh,marketLow,marketNotional,marketNumberOfTrades,marketOpen,marketVolume,notional,numberOfTrades,open,volume
2019-04-12 09:30:00,1214.976,0.0,1214.26,20190412,1215.86,09:30 AM,1214.26,1215.456,0.0,1213.32,1215.88,1213.296,24479276.06,59,1215.62,20140,1069178.49,10,1215.86,880
2019-04-12 09:31:00,1213.922,-0.0008675068478719639,1214.02,20190412,1214.02,09:31 AM,1213.92,1213.78,-0.0013789063528420042,1214.55,1214.55,1213.29,3468984.35,23,1213.8,2858,123820.04,2,1213.92,102
2019-04-12 09:32:00,1217.257,0.0018774033396544037,1217.73,20190412,1217.73,09:32 AM,1215.82,1216.176,0.000592370270910693,1217.445,1217.445,1214.9,8592283.332,52,1215.06,7065,367611.72,8,1215.82,302
2019-04-12 09:33:00,1217.121,0.0017654669721870898,1216.29,20190412,1217.64,09:33 AM,1216.29,1217.191,0.0014274478055973457,1216.615,1217.685,1216.245,6339133.14,39,1217.59,5208,492934.125,6,1217.64,405
2019-04-12 09:34:00,1215.675,0.0005753200063209822,1214.26,20190412,1216.575,09:34 AM,1214.26,1215.465,7.404628386395355e-06,1213.98,1217.124,1213.93,7110472.658,51,1215.63,5850,729404.9,8,1216.575,600
2019-04-12 09:35:00,1214.552,-0.0003489780868101144,1214.8,20190412,1214.8,09:35 AM,1214.155,1214.601,-0.0007034396967062493,1216.47,1216.55,1213.695,3932879.37,31,1214.0,3238,397158.66,6,1214.4,327
2019-04-12 09:36:00,1216.222,0.0010255346607668523,1215.75,20190412,1216.515,09:36 AM,1215.75,1216.066,0.0005018692572994229,1215.46,1216.74,1215.46,6400154.6,37,1216.47,5263,608111.0,5,1216.24,500
2019-04-12 09:37:00,1214.94,-2.9630214917873445e-05,1214.855,20190412,1215.75,09:37 AM,1214.595,1214.759,-0.0005734473317009329,1213.83,1215.75,1213.83,6013059.18,48,1215.72,4950,850458.0,7,1215.75,700
2019-04-12 09:38:00,1213.924,-0.0008658607248210125,1213.71,20190412,1214.16,09:38 AM,1213.71,1214.022,-0.0011798041228970602,1215.02,1215.02,1213.59,5584500.35,36,1214.155,4600,967497.13,9,1213.79,797
2019-04-12 09:39:00,1216.22,0.0010238885377159008,1216.1,20190412,1216.5,09:39 AM,1216.03,1216.127,0.0005520561830292904,1216.48,1216.78,1214.69,4740464.815,37,1214.69,3898,462163.6,5,1216.03,380
