,average,changeOverTime,close,date,high,label,low,marketAverage,marketChangeOverTime,marketClose,marketHigh,marketLow,marketNotional,marketNumberOfTrades,marketOpen,marketVolume,notional,numberOfTrades,open,volume
2019-04-12 10:35:00,270.482,0.002286328349359934,270.58,20190412,270.58,10:35 AM,270.35,270.445,0.0020601061918047166,270.53,270.63,270.28,4644351.2296,98,270.63,17173,135241.0,5,270.44,500
2019-04-12 10:36:00,,,,20190412,,10:36 AM,,270.719,0.0030753383798523986,270.83,270.83,270.566,2274035.57,21,270.6,8400,0.0,0,,0
2019-04-12 10:37:00,270.65,0.0029088618383264525,270.65,20190412,270.65,10:37 AM,270.65,270.644,0.002797446357576616,270.55,270.748,270.55,2208457.36,36,270.72,8160,1623.9,1,270.65,6
2019-04-12 10:38:00,,,,20190412,,10:38 AM,,270.56,0.002486207292627681,270.64,270.64,270.519,1439380.2,19,270.63,5320,0.0,0,,0
2019-04-12 10:39:00,270.62,0.0027976951438682136,270.57,20190412,270.67,10:39 AM,270.57,270.654,0.0028344986272133593,270.72,270.72,270.555,756477.499,18,270.66,2795,54124.0,2,270.67,200
2019-04-12 10:40:00,270.69,0.0030570840976043155,270.69,20190412,270.69,10:40 AM,270.69,270.736,0.003138327238234904,270.74,270.9,270.629,3460283.9749,50,270.629,12781,81207.0,3,270.69,300
2019-04-12 10:41:00,,,,20190412,,10:41 AM,,270.842,0.0035310812963847155,270.95,270.95,270.73,2063275.097,29,270.749,7618,0.0,0,,0
2019-04-12 10:42:00,270.84,0.0036129175698959327,270.84,20190412,270.84,10:42 AM,270.84,270.846,0.003545902204239497,270.86,270.93,270.73,1966342.015,45,270.93,7260,5416.8,1,270.84,20
2019-04-12 10:43:00,270.79,0.0034276397457988672,270.79,20190412,270.79,10:43 AM,270.79,270.806,0.003397693125692315,270.7,270.91,270.64,1199671.0925,24,270.847,4430,27079.0,1,270.79,100
2019-04-12 10:44:00,270.671,0.0029866785244473467,270.66,20190412,270.74,10:44 AM,270.65,270.681,0.0029345397552326073,270.684,270.795,270.65,3397044.725,43,270.7,12550,58735.5,3,270.65,217
2019-04-12 10:45:00,270.612,0.002768050692012725,270.445,20190412,270.7,10:45 AM,270.445,270.577,0.0025491961510101862,270.425,270.77,270.36,5514900.635,133,270.76,20382,155601.875,7,270.665,575
2019-04-12 10:46:00,270.43,0.0020936394122987334,270.43,20190412,270.43,10:46 AM,270.43,270.437,0.0020304643760953645,270.397,270.52,270.39,2351723.142,53,270.424,8696,27043.0,1,270.43,100
2019-04-12 10:47:00,270.46,0.0022048061067569727,270.43,20190412,270.5,10:47 AM,270.43,270.464,0.0021305055041146125,270.42,270.56,270.35,2130718.8622,34,270.37,7878,81138.0,3,270.45,300
2019-04-12 10:48:00,270.171,0.0011339002834750084,270.33,20190412,270.33,10:48 AM,270.135,270.239,0.0012968294372870547,270.33,270.4,270.07,3759023.1424,76,270.4,13910,38094.09,3,270.19,141
2019-04-12 10:49:00,,,,20190412,,10:49 AM,,270.296,0.001508027374216742,270.262,270.37,270.249,1392024.8659,25,270.3,5150,0.0,0,,0
2019-04-12 10:50:00,270.185,0.001185778074222271,270.185,20190412,270.185,10:50 AM,270.185,270.241,0.0013042398912144453,270.285,270.32,270.139,3554482.44,51,270.2,13153,108074.0,3,270.185,400
2019-04-12 10:51:00,,,,20190412,,10:51 AM,,270.31,0.0015599005517082662,270.337,270.358,270.26,513319.49,9,270.33,1899,0.0,0,,0
2019-04-12 10:52:00,270.39,0.0019454171530208706,270.39,20190412,270.39,10:52 AM,270.39,270.342,0.0016784678145458855,270.48,270.48,270.25,1546627.139,42,270.33,5721,27039.0,1,270.39,100
2019-04-12 10:53:00,,,,20190412,,10:53 AM,,270.581,0.0025640170588649676,270.615,270.655,270.488,2344045.295,31,270.5,8663,0.0,0,,0
2019-04-12 10:54:00,,,,20190412,,10:54 AM,,270.478,0.0021823786816061366,270.513,270.554,270.44,2150297.776,43,270.511,7950,0.0,0,,0
2019-04-12 10:55:00,,,,20190412,,10:55 AM,,270.373,0.001793329850419915,270.415,270.43,270.35,351485.5,5,270.43,1300,0.0,0,,0
2019-04-12 10:56:00,,,,20190412,,10:56 AM,,270.414,0.0019452441559306873,270.39,270.456,270.36,394263.236,12,270.38,1458,0.0,0,,0
2019-04-12 10:57:00,270.495,0.002334500583625129,270.495,20190412,270.495,10:57 AM,270.495,270.481,0.0021934943624971172,270.4,270.565,270.4,2034014.2,40,270.44,7520,27049.5,1,270.495,100
2019-04-12 10:58:00,270.426,0.002078817186370884,270.41,20190412,270.46,10:58 AM,270.33,270.343,0.0016821730415096862,270.32,270.454,270.22,3869686.3461,90,270.454,14314,125207.08,6,270.46,463
2019-04-12 10:59:00,270.143,0.0010301447019804835,270.2,20190412,270.24,10:59 AM,270.09,270.147,0.0009559485566287671,270.17,270.26,270.04,5963493.8916,116,270.23,22075,806106.16,15,270.24,2984
2019-04-12 11:00:00,270.031,0.0006151223760028044,270.03,20190412,270.04,11 AM,270.03,270.116,0.0008410865207547378,270.275,270.28,270.02,3355383.01,58,270.17,12422,62647.28,3,270.04,232
2019-04-12 11:01:00,270.27,0.0015007503751874925,270.27,20190412,270.27,11:01 AM,270.27,270.298,0.0015154378281441326,270.13,270.42,270.13,6810711.7435,60,270.28,25197,27027.0,1,270.27,100
2019-04-12 11:02:00,,,,20190412,,11:02 AM,,270.185,0.0010967471812485586,270.124,270.24,270.09,2689688.625,28,270.192,9955,0.0,0,,0
2019-04-12 11:03:00,269.978,0.0004187278824597467,269.935,20190412,270.0,11:03 AM,269.89,269.974,0.0003149442919125253,269.81,270.17,269.81,6395412.521,129,270.095,23689,222732.24,14,270.0,825
2019-04-12 11:04:00,,,,20190412,,11:04 AM,,269.853,-0.00013338817069240082,269.823,269.9,269.8,3450334.4,61,269.88,12786,0.0,0,,0
2019-04-12 11:05:00,269.806,-0.00021862783243483194,269.785,20190412,269.91,11:05 AM,269.785,269.818,-0.0002630711144212116,269.733,269.97,269.7,6079821.582,87,269.821,22533,16188.35,2,269.91,60
2019-04-12 11:06:00,269.666,-0.000737405739907036,269.5,20190412,269.84,11:06 AM,269.5,269.594,-0.0010930419542849686,269.44,269.79,269.44,7583690.065,125,269.7,28130,244047.84,11,269.7,905
2019-04-12 11:07:00,,,,20190412,,11:07 AM,,269.263,-0.002319472079262338,269.185,269.52,269.11,4327054.8086,100,269.52,16070,0.0,0,,0
2019-04-12 11:08:00,269.178,-0.002545717303096036,269.085,20190412,269.3,11:08 AM,269.085,269.208,-0.002523259562264424,269.033,269.325,269.033,5291291.025,104,269.188,19655,511438.95,14,269.22,1900
2019-04-12 11:09:00,269.033,-0.0030830229929779468,269.0,20190412,269.075,11:09 AM,268.985,269.058,-0.0030790436068161993,269.33,269.33,268.95,7124106.655,109,269.059,26478,326875.0,7,269.075,1215
2019-04-12 11:10:00,269.35,-0.0019083615882014575,269.35,20190412,269.35,11:10 AM,269.35,269.306,-0.0021601473198241752,269.38,269.38,269.25,2244396.7575,31,269.312,8334,26935.0,1,269.35,100
2019-04-12 11:11:00,269.477,-0.001437755914994659,269.48,20190412,269.48,11:11 AM,269.45,269.382,-0.001878550070584592,269.34,269.5,269.28,2642904.9902,56,269.409,9811,61440.84,4,269.45,228
2019-04-12 11:12:00,269.08,-0.0029088618383266633,269.09,20190412,269.2,11:12 AM,269.02,269.12,-0.0028493195350681407,269.165,269.379,269.0,8062852.2966,152,269.379,29960,724633.67,11,269.2,2693
2019-04-12 11:13:00,,,,20190412,,11:13 AM,,269.209,-0.002519554335300834,269.2,269.26,269.11,2785779.81,66,269.15,10348,0.0,0,,0
2019-04-12 11:14:00,269.05,-0.0030200285327849023,269.05,20190412,269.05,11:14 AM,269.05,269.073,-0.0030234652023610853,268.91,269.2,268.9,8931865.985,136,269.2,33195,26905.0,1,269.05,100
2019-04-12 11:15:00,,,,20190412,,11:15 AM,,268.834,-0.003909014446679957,268.81,269.0,268.65,5156246.1283,107,268.97,19180,0.0,0,,0
2019-04-12 11:16:00,268.576,-0.00477646230522664,268.54,20190412,268.7,11:16 AM,268.53,268.609,-0.004742690513507514,268.57,268.815,268.5,7440729.0161,163,268.81,27701,188003.0,6,268.7,700
2019-04-12 11:17:00,268.615,-0.004631945602430845,268.63,20190412,268.63,11:17 AM,268.6,268.578,-0.004857552549381544,268.56,268.67,268.5,5047664.23,108,268.57,18794,107446.0,2,268.6,400
2019-04-12 11:18:00,268.64,-0.004539306690382312,268.64,20190412,268.64,11:18 AM,268.64,268.646,-0.004605597115851312,268.73,268.8,268.54,2706068.4575,79,268.64,10073,53728.0,2,268.64,200
2019-04-12 11:19:00,268.402,-0.005421229133085143,268.31,20190412,268.62,11:19 AM,268.28,268.415,-0.005461504544460832,268.276,268.71,268.19,9897800.5434,199,268.71,36875,237267.38,10,268.62,884
2019-04-12 11:20:00,268.116,-0.006481018286921326,267.71,20190412,268.34,11:20 AM,267.71,268.054,-0.00679909147834864,267.72,268.34,267.71,17262151.2989,363,268.26,64398,1016963.24,28,268.26,3793
2019-04-12 11:21:00,267.746,-0.007852074185240874,267.77,20190412,267.85,11:21 AM,267.65,267.745,-0.007944006610124923,267.749,267.89,267.65,6480760.58,154,267.66,24205,315940.47,13,267.85,1180
2019-04-12 11:22:00,267.935,-0.00715172401015325,267.77,20190412,268.06,11:22 AM,267.76,267.914,-0.0073178232532634625,267.786,268.06,267.73,7902663.734,174,267.76,29497,158081.4,5,267.76,590
2019-04-12 11:23:00,267.975,-0.007003501750875387,267.975,20190412,267.975,11:23 AM,267.975,267.915,-0.007314118026299662,268.0,268.0,267.666,4478471.4608,94,267.78,16716,26797.5,1,267.975,100
2019-04-12 11:24:00,,,,20190412,,11:24 AM,,268.024,-0.006910248287258869,268.0,268.12,267.95,4588300.0804,96,268.0,17119,0.0,0,,0
2019-04-12 11:25:00,268.15,-0.006355029366535237,268.15,20190412,268.15,11:25 AM,268.15,268.044,-0.006836143747985384,268.1,268.18,267.88,6257495.8457,118,268.06,23345,26815.0,1,268.15,100
2019-04-12 11:26:00,267.889,-0.007322179608322676,267.97,20190412,267.97,11:26 AM,267.86,267.973,-0.0070992148624063845,267.97,268.077,267.85,7161590.535,150,268.06,26725,82241.79,3,267.9,307
2019-04-12 11:27:00,267.868,-0.00739999629444357,267.88,20190412,267.94,11:27 AM,267.86,267.851,-0.007551252551975111,267.88,267.955,267.74,4075894.0493,94,267.91,15217,82503.52,4,267.94,308
2019-04-12 11:28:00,267.772,-0.007755729716710272,267.89,20190412,267.89,11:28 AM,267.7,267.777,-0.007825439347287303,267.79,267.92,267.66,9293460.432,113,267.817,34706,160663.0,4,267.83,600
2019-04-12 11:29:00,267.942,-0.007125785114779619,268.155,20190412,268.155,11:29 AM,267.8,268.006,-0.006976942372605175,268.18,268.24,267.8,5355028.585,84,267.8,19981,160765.0,6,267.8,600
2019-04-12 11:30:00,268.106,-0.006518073851740739,268.005,20190412,268.28,11:30 AM,268.005,268.21,-0.006221076072014904,268.095,268.4,267.96,2876281.945,67,268.24,10724,214484.5,7,268.28,800
2019-04-12 11:31:00,268.185,-0.006225334889667081,268.21,20190412,268.21,11:31 AM,268.16,268.31,-0.005850553375647054,268.46,268.48,268.152,3103006.17,47,268.16,11565,53637.0,2,268.16,200
2019-04-12 11:32:00,268.45,-0.005243362421951793,268.45,20190412,268.45,11:32 AM,268.45,268.351,-0.0056986390701362815,268.45,268.48,268.26,4208817.524,68,268.41,15684,536.9,1,268.45,2
2019-04-12 11:33:00,268.417,-0.005365645785856024,268.45,20190412,268.45,11:33 AM,268.35,268.431,-0.005402220913042127,268.6,268.6,268.35,3065747.53,44,268.399,11421,80525.0,3,268.35,300
2019-04-12 11:34:00,268.456,-0.005221129083060018,268.35,20190412,268.61,11:34 AM,268.35,268.523,-0.00506134003238363,268.3,268.66,268.3,8667375.9525,150,268.55,32278,295302.0,11,268.58,1100
2019-04-12 11:35:00,268.101,-0.006536601634150445,268.07,20190412,268.33,11:35 AM,267.955,268.097,-0.006639766718910478,268.2,268.34,267.84,11628157.868,259,268.28,43373,404297.14,15,268.33,1508
2019-04-12 11:36:00,,,,20190412,,11:36 AM,,268.231,-0.006143266305777617,268.17,268.327,268.08,1794467.65,40,268.285,6690,0.0,0,,0
2019-04-12 11:37:00,268.035,-0.006781168361958698,267.995,20190412,268.075,11:37 AM,267.995,268.014,-0.006947300556895612,268.04,268.149,267.95,2092115.6245,43,268.149,7806,53607.0,2,268.075,200
2019-04-12 11:38:00,268.393,-0.005454579141422699,268.33,20190412,268.46,11:38 AM,268.19,268.3,-0.005887605645283797,268.367,268.49,268.07,6588644.3772,141,268.07,24557,268393.0,9,268.19,1000
2019-04-12 11:39:00,268.354,-0.005599095844218495,268.1,20190412,268.56,11:39 AM,267.98,268.202,-0.006250717887724256,268.029,268.56,267.92,5501081.579,168,268.376,20511,549053.41,20,268.4,2046
2019-04-12 11:40:00,268.12,-0.006466196060993476,268.12,20190412,268.12,11:40 AM,268.12,268.111,-0.006587893541418953,268.01,268.231,268.0,2391546.616,38,268.039,8920,26812.0,1,268.12,100
2019-04-12 11:41:00,268.015,-0.0068552794915977345,268.015,20190412,268.015,11:41 AM,268.015,268.007,-0.006973237145641374,267.94,268.065,267.94,1389882.67,28,268.04,5186,26801.5,1,268.015,100
2019-04-12 11:42:00,,,,20190412,,11:42 AM,,267.973,-0.0070992148624063845,267.99,268.08,267.87,1728428.2612,38,267.91,6450,0.0,0,,0
2019-04-12 11:43:00,,,,20190412,,11:43 AM,,268.073,-0.006728692166038745,268.07,268.179,267.93,1730679.7702,32,268.0,6456,0.0,0,,0
2019-04-12 11:44:00,267.984,-0.006970151742538041,267.92,20190412,268.025,11:44 AM,267.92,268.066,-0.006754628754784507,267.91,268.23,267.91,3790725.34,97,268.18,14141,262624.6,6,267.985,980
2019-04-12 11:45:00,267.842,-0.007496340762974171,267.635,20190412,267.915,11:45 AM,267.635,267.728,-0.008006995468507428,267.64,267.93,267.6,7640959.0093,119,267.88,28540,65621.22,4,267.915,245
2019-04-12 11:46:00,267.79,-0.00768902970003516,267.79,20190412,267.79,11:46 AM,267.79,267.884,-0.0074289800621736915,268.04,268.04,267.68,3425969.5683,56,267.68,12789,26779.0,1,267.79,100
2019-04-12 11:47:00,,,,20190412,,11:47 AM,,267.974,-0.007095509635442795,267.9,268.03,267.9,2740036.688,43,268.03,10225,0.0,0,,0
