,average,changeOverTime,close,date,high,label,low,marketAverage,marketChangeOverTime,marketClose,marketHigh,marketLow,marketNotional,marketNumberOfTrades,marketOpen,marketVolume,notional,numberOfTrades,open,volume
2019-04-12 09:30:00,46.685,0.0,46.7,20190412,46.7,09:30 AM,46.68,46.67,0.0,46.645,46.71,46.64,7275140.803,102,46.67,155883,18674.0,2,46.68,400
2019-04-12 09:31:00,46.628,-0.0012209489129271106,46.65,20190412,46.65,09:31 AM,46.615,46.632,-0.0008142275551747119,46.61,46.66,46.599,1543979.4504,172,46.645,33110,51290.5,5,46.64,1100
2019-04-12 09:32:00,46.645,-0.000856806254685641,46.67,20190412,46.67,09:32 AM,46.59,46.651,-0.00040711377758727985,46.63,46.69,46.59,751601.42,109,46.61,16111,14973.07,2,46.59,321
2019-04-12 09:33:00,46.643,-0.0008996465674199762,46.665,20190412,46.665,09:33 AM,46.63,46.645,-0.0005356760231411738,46.68,46.68,46.62,989850.108,146,46.635,21221,22808.57,3,46.63,489
2019-04-12 09:34:00,46.655,-0.0006426046910142688,46.655,20190412,46.655,09:34 AM,46.655,46.647,-0.0004928219412899772,46.655,46.675,46.63,580473.6931,79,46.67,12444,3732.4,1,46.655,80
2019-04-12 09:35:00,46.648,-0.0007925457855842141,46.645,20190412,46.65,09:35 AM,46.645,46.619,-0.0010927790872080978,46.585,46.66,46.58,2587819.4057,135,46.66,55510,8349.955,2,46.65,179
2019-04-12 09:36:00,46.58,-0.0022491164185499406,46.58,20190412,46.58,09:36 AM,46.58,46.584,-0.0018427255196057108,46.6,46.6,46.57,523840.5743,64,46.585,11245,7918.6,2,46.58,170
2019-04-12 09:37:00,46.621,-0.001370890007497056,46.635,20190412,46.635,09:37 AM,46.61,46.611,-0.0012641954146133405,46.635,46.64,46.6,1059093.9825,141,46.6,22722,14918.7,4,46.61,320
2019-04-12 09:38:00,46.63,-0.0011781086001927752,46.62,20190412,46.64,09:38 AM,46.62,46.63,-0.0008570816370259085,46.62,46.64,46.61,525244.8019,79,46.64,11264,13989.0,3,46.64,300
2019-04-12 09:39:00,46.635,-0.0010710078183571654,46.645,20190412,46.645,09:39 AM,46.62,46.631,-0.0008356545961003102,46.63,46.645,46.61,1727011.0288,226,46.63,37036,81797.29,10,46.62,1754
2019-04-12 09:40:00,46.618,-0.0014351504765984827,46.615,20190412,46.64,09:40 AM,46.615,46.632,-0.0008142275551747119,46.615,46.65,46.61,1047216.2,98,46.64,22457,21257.66,4,46.64,456
2019-04-12 09:41:00,46.63,-0.0011781086001927752,46.63,20190412,46.63,09:41 AM,46.63,46.614,-0.0011999142918363937,46.605,46.63,46.6,618994.4892,86,46.61,13279,4663.0,1,46.63,100
2019-04-12 09:42:00,46.633,-0.0011138481310913485,46.635,20190412,46.635,09:42 AM,46.625,46.632,-0.0008142275551747119,46.66,46.67,46.6,873238.0242,104,46.605,18726,2658.095,2,46.625,57
2019-04-12 09:43:00,46.661,-0.000514083752811415,46.675,20190412,46.675,09:43 AM,46.66,46.667,-6.428112277694694e-05,46.675,46.68,46.655,813262.9756,116,46.67,17427,69991.5,9,46.66,1500
