,average,changeOverTime,close,date,high,label,low,marketAverage,marketChangeOverTime,marketClose,marketHigh,marketLow,marketNotional,marketNumberOfTrades,marketOpen,marketVolume,notional,numberOfTrades,open,volume
2019-04-12 10:47:00,126.997,-0.006477606102092728,127.15,20190412,127.19,10:47 AM,126.775,126.987,-0.006936515632575821,127.151,127.19,126.77,21751927.7569,849,126.77,171292,958828.97,59,126.775,7550
2019-04-12 10:48:00,127.054,-0.006031683942890677,126.95,20190412,127.15,10:48 AM,126.9,127.04,-0.006522045138182813,126.955,127.159,126.88,17700508.5724,625,127.15,139330,912124.04,49,127.15,7179
2019-04-12 10:49:00,127.038,-0.006156855075298308,127.09,20190412,127.19,10:49 AM,126.91,127.061,-0.006357820980027122,127.095,127.2,126.91,14747056.0169,558,126.95,116063,1214355.18,54,126.93,9559
2019-04-12 10:50:00,127.033,-0.006195971054175643,127.01,20190412,127.11,10:50 AM,126.93,127.031,-0.006592426920249537,127.02,127.12,126.93,12375753.9823,464,127.086,97423,1286967.95,52,127.08,10131
2019-04-12 10:51:00,127.024,-0.006266379816154914,127.05,20190412,127.09,10:51 AM,126.98,127.024,-0.006647168306301471,127.049,127.11,126.97,10245350.9851,395,127.02,80657,1114512.325,57,127.01,8774
2019-04-12 10:52:00,126.958,-0.006782710737336236,126.93,20190412,127.045,10:52 AM,126.84,126.931,-0.0073744467209909586,126.93,127.05,126.84,16612469.6121,644,127.045,130878,522559.45,45,127.045,4116
2019-04-12 10:53:00,126.978,-0.006626246821826782,127.01,20190412,127.09,10:53 AM,126.91,126.992,-0.006897414642538677,126.97,127.09,126.91,16789483.0476,599,126.93,132209,980018.575,49,126.98,7718
2019-04-12 10:54:00,127.052,-0.006047330334441589,126.94,20190412,127.13,10:54 AM,126.93,127.047,-0.00646730375213099,126.989,127.14,126.92,19329862.704,774,126.966,152147,945903.915,59,126.94,7445
2019-04-12 10:55:00,126.996,-0.00648542929786824,127.02,20190412,127.05,10:55 AM,126.93,126.992,-0.006897414642538677,127.005,127.045,126.93,14013361.244,631,126.985,110348,910563.025,47,126.95,7170
2019-04-12 10:56:00,126.943,-0.006900058673968355,126.73,20190412,127.0,10:56 AM,126.73,126.942,-0.007288424542909444,126.74,127.0,126.72,21080950.478,682,127.0,166068,603360.12,47,127.0,4753
2019-04-12 10:57:00,126.729,-0.00857422256991984,126.77,20190412,126.8,10:57 AM,126.64,126.73,-0.008946306520481031,126.77,126.81,126.62,14681903.8785,602,126.73,115852,623000.05,38,126.735,4916
2019-04-12 10:58:00,126.719,-0.008652454527674623,126.74,20190412,126.78,10:58 AM,126.63,126.731,-0.00893848632247369,126.72,126.81,126.62,10452798.157,368,126.77,82480,585314.05,33,126.78,4619
2019-04-12 10:59:00,126.821,-0.007854488558576216,126.93,20190412,126.96,10:59 AM,126.71,126.859,-0.007937500977524756,126.93,126.98,126.71,10186822.776,402,126.73,80300,564605.66,25,126.72,4452
2019-04-12 11:00:00,127.025,-0.0062585566203794026,127.06,20190412,127.13,11 AM,126.9,127.023,-0.0066549885043089224,127.11,127.13,126.9,37534184.8997,1472,126.94,295491,2496682.33,141,126.93,19655
2019-04-12 11:01:00,127.351,-0.0037081947975748384,127.31,20190412,127.5,11:01 AM,127.15,127.363,-0.003996121181788289,127.305,127.5,127.112,35222727.059,1228,127.112,276554,2220486.905,91,127.15,17436
2019-04-12 11:02:00,127.361,-0.0036299628398200555,127.4,20190412,127.44,11:02 AM,127.29,127.35,-0.004097783755884706,127.35,127.45,127.27,236268613.5063,539,127.29,1855265,704433.22,52,127.31,5531
2019-04-12 11:03:00,127.53,-0.0023078427537649264,127.56,20190412,127.64,11:03 AM,127.38,127.535,-0.002651047124513182,127.56,127.65,127.37,24525416.077,870,127.37,192304,1390592.405,77,127.41,10904
2019-04-12 11:04:00,127.511,-0.0024564834734989802,127.59,20190412,127.61,11:04 AM,127.45,127.514,-0.002815271282668873,127.58,127.61,127.44,17222902.8021,694,127.569,135067,1355955.13,50,127.56,10634
2019-04-12 11:05:00,127.473,-0.0027537649129669773,127.34,20190412,127.6,11:05 AM,127.34,127.468,-0.0031750003910098355,127.34,127.61,127.34,23803818.8389,760,127.6,186744,2580815.62,59,127.6,20246
2019-04-12 11:06:00,127.279,-0.004271464893409008,127.32,20190412,127.36,11:06 AM,127.22,127.284,-0.004613916824373909,127.304,127.36,127.19,14779104.4953,629,127.33,116111,1404021.21,71,127.34,11031
2019-04-12 11:07:00,127.273,-0.004318404068061855,127.265,20190412,127.32,11:07 AM,127.23,127.277,-0.0046686582104258426,127.25,127.32,127.23,10374318.838,400,127.305,81510,1446843.755,49,127.275,11368
2019-04-12 11:08:00,127.21,-0.004811265401916754,127.275,20190412,127.28,11:08 AM,127.13,127.2,-0.0052708134569966715,127.28,127.28,127.11,15512985.9576,698,127.265,121957,1025438.06,52,127.265,8061
2019-04-12 11:09:00,127.254,-0.004467044787795798,127.25,20190412,127.28,11:09 AM,127.17,127.245,-0.004918904546663049,127.24,127.29,127.17,8665649.2062,355,127.27,68102,431010.41,28,127.27,3387
2019-04-12 11:10:00,127.192,-0.004952082925875297,127.175,20190412,127.24,11:10 AM,127.17,127.188,-0.005364655833085638,127.165,127.25,127.16,6525881.9396,279,127.25,51309,246880.545,23,127.24,1941
2019-04-12 11:11:00,127.186,-0.004999022100528033,127.19,20190412,127.28,11:11 AM,127.14,127.201,-0.005262993258989332,127.19,127.28,127.12,9496457.6894,449,127.17,74657,542958.24,32,127.17,4269
2019-04-12 11:12:00,127.067,-0.005929982397809582,127.01,20190412,127.22,11:12 AM,127.0,127.073,-0.006263978603938267,127.02,127.226,126.99,14699124.0974,578,127.18,115675,489207.725,33,127.18,3850
2019-04-12 11:13:00,127.049,-0.006070799921768013,127.03,20190412,127.1,11:13 AM,127.01,127.039,-0.006529865336190263,127.03,127.1,127.0,7625502.44,338,127.02,60025,752766.51,30,127.01,5925
2019-04-12 11:14:00,127.005,-0.006415020535888968,127.03,20190412,127.05,11:14 AM,126.94,127.012,-0.006741010682390437,127.035,127.05,126.94,12585962.7825,546,127.03,99093,977428.13,49,127.04,7696
2019-04-12 11:15:00,126.819,-0.007870134950127129,126.54,20190412,127.09,11:15 AM,126.52,126.803,-0.008375432065939895,126.53,127.1,126.5,32118908.8169,1359,127.04,253298,1993599.57,83,127.09,15720
2019-04-12 11:16:00,126.481,-0.010514375122237499,126.46,20190412,126.6,11:16 AM,126.38,126.481,-0.010893535824327078,126.46,126.6,126.36,22359930.1135,972,126.54,176785,757873.69,62,126.54,5992
2019-04-12 11:17:00,126.485,-0.010483082339135563,126.44,20190412,126.57,11:17 AM,126.43,126.485,-0.010862255032297385,126.43,126.57,126.41,16267741.7924,667,126.445,128614,630149.36,48,126.43,4982
2019-04-12 11:18:00,126.467,-0.010623899863094106,126.69,20190412,126.69,11:18 AM,126.38,126.473,-0.010956097408386352,126.69,126.707,126.38,12631496.131,460,126.45,99875,318318.51,29,126.42,2517
2019-04-12 11:19:00,126.685,-0.008918443184040685,126.75,20190412,126.75,11:19 AM,126.63,126.699,-0.009188732658710896,126.74,126.76,126.626,9356696.0728,444,126.709,73850,424015.2,37,126.69,3347
2019-04-12 11:20:00,126.761,-0.00832388030510469,126.835,20190412,126.84,11:20 AM,126.705,126.769,-0.008641318798191891,126.84,126.85,126.7,13747811.9679,529,126.749,108448,442777.79,29,126.78,3493
2019-04-12 11:21:00,126.704,-0.008769802464306743,126.75,20190412,126.83,11:21 AM,126.66,126.743,-0.008844643946384725,126.75,126.83,126.63,10616008.8972,516,126.83,83760,1286301.03,39,126.83,10152
2019-04-12 11:22:00,126.81,-0.0079405437121064,126.85,20190412,126.89,11:22 AM,126.74,126.821,-0.008234668501806444,126.85,126.91,126.74,6816619.4035,368,126.745,53750,209744.525,19,126.74,1654
2019-04-12 11:23:00,126.96,-0.006767064345785325,126.965,20190412,126.995,11:23 AM,126.9,126.949,-0.00723368315685751,126.98,127.0,126.853,12175780.7353,433,126.853,95911,418205.38,36,126.94,3294
2019-04-12 11:24:00,127.056,-0.006016037551339765,126.98,20190412,127.14,11:24 AM,126.96,127.035,-0.006561146128219956,126.94,127.17,126.94,21647391.2946,685,126.98,170405,617113.64,44,127.0,4857
2019-04-12 11:25:00,126.954,-0.006814003520438172,127.025,20190412,127.06,11:25 AM,126.9,126.958,-0.007163301374790785,127.03,127.06,126.89,8494915.8176,346,126.942,66911,304055.345,30,126.96,2395
2019-04-12 11:26:00,127.232,-0.004639155094856276,127.26,20190412,127.33,11:26 AM,127.03,127.225,-0.0050753085068114,127.26,127.35,127.03,13319453.1402,565,127.03,104692,600534.275,45,127.03,4720
2019-04-12 11:27:00,127.491,-0.002612947389008435,127.6,20190412,127.61,11:27 AM,127.225,127.483,-0.003057697420898628,127.53,127.63,127.22,21755225.7401,800,127.255,170652,823716.885,47,127.255,6461
2019-04-12 11:28:00,127.603,-0.0017367494621553562,127.67,20190412,127.74,11:28 AM,127.5,127.608,-0.0020801726699719346,127.66,127.74,127.48,17798948.1062,740,127.52,139481,634441.22,44,127.525,4972
2019-04-12 11:29:00,127.681,-0.001126540191668339,127.735,20190412,127.79,11:29 AM,127.63,127.675,-0.001556219403475281,127.735,127.793,127.62,33300114.804,1260,127.66,260819,1728551.02,113,127.65,13538
2019-04-12 11:30:00,127.595,-0.0017993350283591158,127.77,20190412,127.77,11:30 AM,127.51,127.623,-0.0019628696998607266,127.74,127.778,127.49,14701117.5001,554,127.72,115192,990902.895,44,127.72,7766
2019-04-12 11:31:00,127.743,-0.0006415020535889525,127.74,20190412,127.85,11:31 AM,127.67,127.766,-0.000844581384800584,127.74,127.86,127.662,11989615.2536,495,127.73,93840,508544.28,39,127.73,3981
2019-04-12 11:32:00,127.781,-0.00034422061412084435,127.755,20190412,127.85,11:32 AM,127.73,127.786,-0.0006881774246523442,127.74,127.849,127.728,8117590.1609,290,127.73,63525,187327.61,22,127.73,1466
2019-04-12 11:33:00,127.907,0.0006415020535888412,127.89,20190412,127.95,11:33 AM,127.77,127.904,0.00023460594022241534,127.887,127.96,127.745,10497326.2602,433,127.745,82072,473639.395,40,127.77,3703
2019-04-12 11:34:00,127.812,-0.00010170154508120656,127.8,20190412,127.86,11:34 AM,127.72,127.8,-0.0005786946525485875,127.81,127.9,127.71,16846543.7092,528,127.89,131820,1079502.15,39,127.86,8446
2019-04-12 11:35:00,127.765,-0.00046939174652847466,127.71,20190412,127.81,11:35 AM,127.69,127.758,-0.0009071429688599689,127.72,127.81,127.65,8381077.2895,355,127.81,65601,711268.17,34,127.805,5567
2019-04-12 11:36:00,127.69,-0.001056131429689068,127.625,20190412,127.76,11:36 AM,127.625,127.69,-0.0014389164333640733,127.625,127.792,127.61,10906933.8476,439,127.73,85417,588777.755,35,127.735,4611
2019-04-12 11:37:00,127.625,-0.0015646391550948784,127.65,20190412,127.695,11:37 AM,127.57,127.623,-0.0019628696998607266,127.66,127.7,127.55,10851659.0585,454,127.63,85029,750054.64,45,127.63,5877
2019-04-12 11:38:00,127.687,-0.0010796010170154918,127.66,20190412,127.73,11:38 AM,127.655,127.684,-0.0014858376214085564,127.68,127.76,127.65,8404682.7696,316,127.67,65824,414855.645,26,127.655,3249
2019-04-12 11:39:00,127.56,-0.002073146880500689,127.61,20190412,127.66,11:39 AM,127.43,127.564,-0.002424261382298218,127.63,127.69,127.41,15568246.196,567,127.69,122043,571978.43,30,127.64,4484
2019-04-12 11:40:00,127.581,-0.0019088597692157227,127.47,20190412,127.69,11:40 AM,127.455,127.598,-0.00215837465004611,127.481,127.68,127.455,10065691.4637,381,127.61,78886,560464.185,33,127.62,4393
2019-04-12 11:41:00,127.413,-0.0032231566594954518,127.395,20190412,127.49,11:41 AM,127.37,127.428,-0.0034878083113064266,127.4,127.5,127.35,9620159.0067,315,127.49,75495,429893.34,27,127.49,3374
2019-04-12 11:42:00,127.409,-0.003254449442597276,127.46,20190412,127.47,11:42 AM,127.38,127.425,-0.003511268905328668,127.46,127.48,127.37,8180535.8813,305,127.404,64199,274310.9,22,127.4,2153
2019-04-12 11:43:00,127.58,-0.0019166829649912343,127.66,20190412,127.69,11:43 AM,127.465,127.589,-0.0022287564321128344,127.666,127.69,127.465,9938005.2571,304,127.47,77891,347272.855,22,127.475,2722
2019-04-12 11:44:00,127.734,-0.0007119108155682236,127.75,20190412,127.8,11:44 AM,127.67,127.745,-0.0010088055429562748,127.77,127.83,127.67,9642940.202,305,127.68,75486,339004.95,18,127.67,2654
2019-04-12 11:45:00,127.789,-0.00028163504791708477,127.87,20190412,127.88,11:45 AM,127.71,127.807,-0.0005239532664966535,127.81,127.88,127.71,10172022.5444,380,127.78,79589,473841.38,25,127.825,3708
2019-04-12 11:46:00,128.007,0.0014238216311363361,128.12,20190412,128.24,11:46 AM,127.8,128.061,0.001462377027386426,128.12,128.28,127.8,29364490.7611,1094,127.815,229301,1598548.505,74,127.815,12488
2019-04-12 11:47:00,128.077,0.001971445335419482,128.1,20190412,128.12,11:47 AM,128.005,128.063,0.0014780174234011055,128.105,128.13,128.0,15074182.3146,615,128.12,117709,826991.97,66,128.12,6457
2019-04-12 11:48:00,128.123,0.002331312341091239,128.2,20190412,128.2,11:48 AM,128.08,128.154,0.002189655442075802,128.2,128.21,128.09,10511666.2748,363,128.13,82024,285201.15,22,128.13,2226
2019-04-12 11:49:00,128.196,0.00290240563270092,128.18,20190412,128.245,11:49 AM,128.15,128.195,0.002510283560379733,128.19,128.25,128.131,10105839.439,437,128.21,78832,418174.49,26,128.21,3262
2019-04-12 11:50:00,128.117,0.0022843731664383914,128.1,20190412,128.2,11:50 AM,128.08,128.132,0.002017611085912772,128.11,128.207,128.078,9522138.6484,362,128.18,74315,490301.875,34,128.175,3827
