,average,changeOverTime,close,date,high,label,low,marketAverage,marketChangeOverTime,marketClose,marketHigh,marketLow,marketNotional,marketNumberOfTrades,marketOpen,marketVolume,notional,numberOfTrades,open,volume
2019-04-12 10:42:00,120.786,0.001426036778483402,120.75,20190412,120.815,10:42 AM,120.75,120.776,0.0008701344979323098,120.76,120.82,120.74,5211977.9304,306,120.81,43154,194345.02,11,120.81,1609
2019-04-12 10:43:00,120.693,0.0006549820087219852,120.675,20190412,120.745,10:43 AM,120.65,120.699,0.00023203586611523553,120.675,120.75,120.64,7484648.02,374,120.75,62011,204212.57,20,120.745,1692
2019-04-12 10:44:00,120.642,0.00023214552207862757,120.61,20190412,120.68,10:44 AM,120.61,120.645,-0.0002154618756785844,120.6,120.68,120.6,3280455.9404,179,120.68,27191,110870.35,10,120.68,919
2019-04-12 10:45:00,120.607,-5.8036380519715805e-05,120.565,20190412,120.63,10:45 AM,120.555,120.595,-0.0006298116365987487,120.57,120.64,120.55,6433264.2435,329,120.6,53346,243143.325,15,120.61,2016
2019-04-12 10:46:00,120.612,-1.6581823005700414e-05,120.62,20190412,120.62,10:46 AM,120.58,120.613,-0.0004806457226674755,120.61,120.643,120.57,5167198.4477,280,120.57,42841,137979.58,12,120.58,1144
2019-04-12 10:47:00,120.635,0.0001741091415590296,120.63,20190412,120.64,10:47 AM,120.63,120.629,-0.00034805379917297104,120.62,120.65,120.61,4350951.917,200,120.615,36069,72381.0,5,120.635,600
2019-04-12 10:48:00,120.657,0.00035650919462079157,120.65,20190412,120.675,10:48 AM,120.61,120.643,-0.00023203586611535328,120.645,120.675,120.61,3282453.0144,181,120.62,27208,278477.2,12,120.61,2308
2019-04-12 10:49:00,120.643,0.00024043643358147778,120.655,20190412,120.655,10:49 AM,120.63,120.644,-0.00022374887089690997,120.63,120.66,120.615,4446696.9813,187,120.65,36858,84450.0,7,120.645,700
2019-04-12 10:50:00,120.623,7.461820352529839e-05,120.63,20190412,120.645,10:50 AM,120.61,120.623,-0.00039777577048339546,120.62,120.645,120.6,4116028.0158,231,120.64,34123,121105.16,8,120.645,1004
2019-04-12 10:51:00,120.629,0.000124363672542164,120.63,20190412,120.635,10:51 AM,120.625,120.63,-0.0003397668039546455,120.645,120.65,120.62,3716016.662,189,120.62,30805,97829.93,8,120.63,811
2019-04-12 10:52:00,120.638,0.0001989818760674624,120.645,20190412,120.645,10:52 AM,120.62,120.648,-0.0001906008900233722,120.645,120.67,120.62,4064769.2676,163,120.64,33691,48255.0,4,120.645,400
2019-04-12 10:53:00,120.689,0.0006218183627107022,120.705,20190412,120.705,10:53 AM,120.66,120.687,0.00013259192349438664,120.69,120.715,120.638,3702189.532,192,120.638,30676,174757.12,11,120.66,1448
2019-04-12 10:54:00,120.683,0.0005720728936939544,120.67,20190412,120.695,10:54 AM,120.67,120.681,8.286995218396222e-05,120.675,120.7,120.661,2822862.3194,175,120.68,23391,36205.0,3,120.685,300
2019-04-12 10:55:00,120.65,0.00029847281410119356,120.64,20190412,120.675,10:55 AM,120.635,120.646,-0.00020717488046014107,120.645,120.68,120.615,3224396.505,192,120.67,26726,84455.0,7,120.655,700
2019-04-12 10:56:00,120.635,0.0001741091415590296,120.63,20190412,120.645,10:56 AM,120.63,120.635,-0.0002983318278625466,120.63,120.66,120.62,3435070.0463,130,120.64,28475,84444.5,6,120.64,700
2019-04-12 10:57:00,120.614,0.0,120.615,20190412,120.63,10:57 AM,120.59,120.613,-0.0004806457226674755,120.615,120.634,120.59,2471486.8546,130,120.62,20491,84429.5,7,120.63,700
2019-04-12 10:58:00,120.632,0.00014923640705059678,120.62,20190412,120.655,10:58 AM,120.61,120.637,-0.00028175783742577775,120.625,120.657,120.61,2798427.9359,108,120.61,23197,60316.0,5,120.61,500
2019-04-12 10:59:00,120.627,0.00010778184953646359,120.675,20190412,120.675,10:59 AM,120.61,120.632,-0.00032319281351775883,120.65,120.675,120.6,4239112.3477,170,120.6,35141,186971.9,13,120.61,1550
2019-04-12 11:00:00,120.637,0.0001906909645646122,120.61,20190412,120.645,11 AM,120.61,120.624,-0.0003894887752650699,120.61,120.66,120.6,2785572.8243,151,120.66,23093,62128.04,7,120.64,515
2019-04-12 11:01:00,120.586,-0.0002321455220787454,120.56,20190412,120.62,11:01 AM,120.56,120.58,-0.0007541165648748099,120.55,120.62,120.55,4671505.5516,252,120.61,38742,217054.5,16,120.605,1800
2019-04-12 11:02:00,120.538,-0.0006301092742136702,120.555,20190412,120.56,11:02 AM,120.49,120.526,-0.0012016143066686299,120.555,120.58,120.49,6106476.3198,222,120.55,50665,246380.7,19,120.54,2044
2019-04-12 11:03:00,120.584,-0.000248727345084328,120.58,20190412,120.6,11:03 AM,120.57,120.583,-0.0007292555792195977,120.59,120.61,120.56,2801153.3925,143,120.56,23230,96467.0,7,120.585,800
2019-04-12 11:04:00,120.582,-0.0002653091680900284,120.58,20190412,120.595,11:04 AM,120.57,120.581,-0.0007458295696563665,120.59,120.6,120.56,2993535.68,140,120.59,24826,64149.47,5,120.58,532
2019-04-12 11:05:00,120.574,-0.0003316364601124766,120.615,20190412,120.615,11:05 AM,120.55,120.579,-0.0007624035600932532,120.61,120.615,120.55,4270443.5589,192,120.595,35416,129496.92,11,120.57,1074
2019-04-12 11:06:00,120.593,-0.0001741091415590296,120.575,20190412,120.61,11:06 AM,120.575,120.584,-0.0007209685840011543,120.565,120.61,120.56,2680099.7142,150,120.61,22226,24118.5,2,120.61,200
2019-04-12 11:07:00,120.575,-0.00032334554860962637,120.575,20190412,120.585,11:07 AM,120.57,120.578,-0.0007706905553115787,120.58,120.6,120.56,2948381.791,157,120.56,24452,48230.0,4,120.57,400
2019-04-12 11:08:00,120.547,-0.0005554910706883718,120.53,20190412,120.555,11:08 AM,120.53,120.549,-0.0010110134166452576,120.52,120.57,120.52,3020463.556,140,120.57,25056,186848.75,8,120.55,1550
2019-04-12 11:09:00,120.517,-0.0008042184157726998,120.52,20190412,120.525,11:09 AM,120.5,120.51,-0.0013342062301630164,120.52,120.525,120.49,2935617.71,145,120.51,24360,77130.7,7,120.5,640
2019-04-12 11:10:00,120.465,-0.0012353458139187897,120.44,20190412,120.51,11:10 AM,120.44,120.468,-0.0016822600293359875,120.439,120.51,120.439,3444769.009,179,120.51,28595,180697.5,13,120.51,1500
2019-04-12 11:11:00,120.45,-0.0013597094864609537,120.42,20190412,120.455,11:11 AM,120.42,120.433,-0.001972304861980091,120.405,120.46,120.4,4130747.0919,179,120.44,34299,60345.42,6,120.455,501
2019-04-12 11:12:00,120.398,-0.0017908368846071615,120.39,20190412,120.4,11:12 AM,120.39,120.415,-0.002121470775911364,120.44,120.45,120.39,3222439.9636,161,120.407,26761,60199.0,6,120.4,500
2019-04-12 11:13:00,120.491,-0.0010197821148457448,120.51,20190412,120.515,11:13 AM,120.45,120.488,-0.0015165201249679452,120.51,120.515,120.44,2208787.2211,106,120.44,18332,84343.5,6,120.45,700
2019-04-12 11:14:00,120.49,-0.001028073026348595,120.48,20190412,120.505,11:14 AM,120.48,120.493,-0.0014750851488759642,120.495,120.51,120.47,3575157.489,147,120.51,29671,36147.0,3,120.505,300
2019-04-12 11:15:00,120.496,-0.0009783275573317294,120.525,20190412,120.525,11:15 AM,120.475,120.493,-0.0014750851488759642,120.53,120.53,120.465,3434304.8295,158,120.495,28502,390529.18,18,120.48,3241
2019-04-12 11:16:00,120.498,-0.000961745734326029,120.49,20190412,120.52,11:16 AM,120.49,120.499,-0.0014253631775655398,120.504,120.525,120.48,2844873.2618,157,120.525,23609,69286.25,6,120.52,575
2019-04-12 11:17:00,120.494,-0.000994909380337312,120.475,20190412,120.5,11:17 AM,120.475,120.482,-0.0015662420962783696,120.48,120.513,120.46,4309150.3295,166,120.5,35766,48197.5,3,120.5,400
2019-04-12 11:18:00,120.471,-0.001185600344901924,120.46,20190412,120.495,11:18 AM,120.43,120.46,-0.0017485559910832985,120.47,120.5,120.43,5178802.7865,284,120.485,42992,129626.72,12,120.43,1076
2019-04-12 11:19:00,120.494,-0.000994909380337312,120.495,20190412,120.495,11:19 AM,120.49,120.49,-0.0014999461345311764,120.49,120.5,120.47,1867719.6286,105,120.47,15501,60608.485,5,120.495,503
2019-04-12 11:20:00,120.504,-0.0009120002653091634,120.525,20190412,120.525,11:20 AM,120.48,120.495,-0.0014585111584390776,120.52,120.53,120.47,3163847.0196,135,120.48,26257,48201.5,4,120.48,400
2019-04-12 11:21:00,120.532,-0.0006798547432305357,120.535,20190412,120.54,11:21 AM,120.52,120.529,-0.0011767533210134175,120.535,120.54,120.52,1574955.0745,65,120.52,13067,154160.66,8,120.525,1279
2019-04-12 11:22:00,120.56,-0.00044770922115179037,120.62,20190412,120.62,11:22 AM,120.535,120.583,-0.0007292555792195977,120.615,120.62,120.52,2947768.7022,124,120.531,24446,224845.3,10,120.535,1865
2019-04-12 11:23:00,120.631,0.0001409454955477466,120.625,20190412,120.64,11:23 AM,120.62,120.626,-0.00037291478482818325,120.624,120.64,120.61,2420486.7446,114,120.615,20066,77686.16,7,120.64,644
2019-04-12 11:24:00,120.616,1.658182300558259e-05,120.6,20190412,120.62,11:24 AM,120.6,120.614,-0.00047235872744903214,120.615,120.63,120.594,2549299.4304,138,120.62,21136,69836.48,5,120.62,579
2019-04-12 11:25:00,120.629,0.000124363672542164,120.62,20190412,120.64,11:25 AM,120.62,120.621,-0.00041434976092028213,120.613,120.64,120.595,2703954.3984,113,120.61,22417,37998.3,4,120.625,315
2019-04-12 11:26:00,120.593,-0.0001741091415590296,120.59,20190412,120.62,11:26 AM,120.57,120.592,-0.000654672622253961,120.585,120.625,120.57,1885215.6622,117,120.612,15633,107689.45,10,120.615,893
2019-04-12 11:27:00,120.55,-0.000530618336179939,120.545,20190412,120.59,11:27 AM,120.53,120.554,-0.0009695784405532765,120.574,120.59,120.52,3066642.479,131,120.584,25438,108495.0,8,120.59,900
2019-04-12 11:28:00,120.586,-0.0002321455220787454,120.59,20190412,120.6,11:28 AM,120.58,120.585,-0.0007126815887828288,120.58,120.6,120.57,2186805.1041,114,120.58,18135,144703.5,9,120.585,1200
2019-04-12 11:29:00,120.559,-0.0004560001326546406,120.55,20190412,120.57,11:29 AM,120.55,120.565,-0.0008784214931508709,120.55,120.58,120.54,1850667.8217,103,120.58,15350,48223.5,4,120.57,400
2019-04-12 11:30:00,120.596,-0.00014923640705059678,120.625,20190412,120.625,11:30 AM,120.565,120.589,-0.0006795336079091732,120.627,120.63,120.545,1416442.3659,70,120.555,11746,26892.8,3,120.565,223
2019-04-12 11:31:00,120.646,0.00026530916808991057,120.655,20190412,120.66,11:31 AM,120.63,120.641,-0.0002486098565521222,120.64,120.67,120.625,4181057.8783,160,120.625,34657,60323.0,5,120.63,500
2019-04-12 11:32:00,,,,20190412,,11:32 AM,,120.636,-0.00029004483264422103,120.64,120.647,120.625,1962269.834,118,120.645,16266,0.0,0,,0
2019-04-12 11:33:00,120.649,0.0002901819025983434,120.65,20190412,120.66,11:33 AM,120.63,120.645,-0.0002154618756785844,120.66,120.66,120.626,5304298.7342,263,120.638,43966,124509.48,12,120.65,1032
2019-04-12 11:34:00,120.669,0.00045600013265452275,120.67,20190412,120.685,11:34 AM,120.65,120.665,-4.972197131042443e-05,120.685,120.69,120.641,4035987.155,156,120.65,33448,94001.09,9,120.665,779
2019-04-12 11:35:00,120.685,0.0005886547166995369,120.685,20190412,120.685,11:35 AM,120.685,120.684,0.00010773093783917443,120.68,120.7,120.67,1162187.3133,70,120.685,9630,12068.5,1,120.685,100
2019-04-12 11:36:00,120.685,0.0005886547166995369,120.68,20190412,120.695,11:36 AM,120.68,120.681,8.286995218396222e-05,120.665,120.7,120.66,1496927.5753,94,120.67,12404,60342.5,5,120.695,500
2019-04-12 11:37:00,120.685,0.0005886547166995369,120.7,20190412,120.7,11:37 AM,120.68,120.683,9.944394262084887e-05,120.69,120.7,120.66,1483562.137,61,120.66,12293,70600.8,6,120.68,585
2019-04-12 11:38:00,120.719,0.0008705457077950302,120.74,20190412,120.75,11:38 AM,120.7,120.726,0.00045578473701214547,120.75,120.75,120.695,3839436.9327,163,120.695,31803,163816.09,12,120.7,1357
2019-04-12 11:39:00,120.736,0.0010114912033428946,120.75,20190412,120.75,11:39 AM,120.715,120.739,0.0005635156748514376,120.76,120.77,120.71,3603455.7367,229,120.75,29845,96588.775,11,120.715,800
