,average,changeOverTime,close,date,high,label,low,marketAverage,marketChangeOverTime,marketClose,marketHigh,marketLow,marketNotional,marketNumberOfTrades,marketOpen,marketVolume,notional,numberOfTrades,open,volume
2019-04-12 09:30:00,1848.583,0.0,1847.52,20190412,1849.225,09:30 AM,1847.52,1848.827,0.0,1849.159,1849.966,1847.29,98215216.4697,156,1848.4,53123,1247793.545,9,1849.225,675
2019-04-12 09:31:00,1848.501,-4.435830038473107e-05,1848.685,20190412,1848.71,09:31 AM,1847.62,1848.911,4.543421315247994e-05,1848.5,1850.0,1847.42,31156002.3271,108,1849.69,16851,2059229.56,8,1847.62,1114
2019-04-12 09:32:00,1848.005,-0.00031267192222365697,1847.98,20190412,1848.08,09:32 AM,1847.98,1846.986,-0.0009957665049244167,1847.33,1848.41,1845.749,37100398.433,113,1848.4,20087,147840.4,2,1848.08,80
2019-04-12 09:33:00,,,,20190412,,09:33 AM,,1847.134,-0.0009157157484177718,1846.59,1848.239,1846.0,20824591.29,78,1847.72,11274,0.0,0,,0
2019-04-12 09:34:00,,,,20190412,,09:34 AM,,1846.872,-0.0010574272227741846,1846.0,1847.55,1845.93,27269066.5358,93,1847.54,14765,0.0,0,,0
2019-04-12 09:35:00,1847.337,-0.000674029783893985,1848.23,20190412,1848.23,09:35 AM,1846.17,1847.658,-0.0006322927997049462,1848.35,1849.145,1846.0,38989287.295,95,1846.27,21102,1978497.705,9,1846.17,1071
2019-04-12 09:36:00,1848.612,1.5687691599455562e-05,1848.04,20190412,1849.24,09:36 AM,1848.04,1848.74,-4.7056863622171835e-05,1848.04,1849.41,1848.04,23532617.6625,78,1848.37,12729,377116.9,4,1849.24,204
2019-04-12 09:37:00,,,,20190412,,09:37 AM,,1848.189,-0.00034508366656259347,1847.2,1848.9,1847.2,14486104.047,44,1848.506,7838,0.0,0,,0
2019-04-12 09:38:00,1847.325,-0.0006805212424868335,1847.19,20190412,1847.46,09:38 AM,1847.19,1847.575,-0.0006771861293674058,1847.699,1848.198,1847.0,15079910.624,53,1847.5,8162,369465.05,3,1847.46,200
2019-04-12 09:39:00,1848.278,-0.00016499123923570847,1847.7,20190412,1848.29,09:39 AM,1847.7,1848.032,-0.00043000237447856005,1847.92,1848.36,1847.69,6987408.295,32,1847.96,3781,125682.925,3,1848.29,68
2019-04-12 09:40:00,1848.13,-0.0002450525618811676,1848.13,20190412,1848.13,09:40 AM,1848.13,1848.308,-0.0002807185312633391,1848.48,1848.91,1847.95,10093612.255,51,1848.21,5461,184813.0,1,1848.13,100
2019-04-12 09:41:00,1849.019,0.00023585632887456056,1849.285,20190412,1849.43,09:41 AM,1848.27,1849.159,0.00017957331865020758,1849.075,1849.6,1848.5,22961004.0704,78,1848.53,12417,2161503.785,24,1848.27,1169
2019-04-12 09:42:00,1848.657,4.003066132266809e-05,1848.805,20190412,1849.24,09:42 AM,1848.06,1848.418,-0.00022122134737328345,1848.747,1849.262,1847.969,5933422.665,28,1849.105,3210,830047.1,13,1849.24,449
2019-04-12 09:43:00,1848.465,-6.383267616339949e-05,1848.41,20190412,1848.715,09:43 AM,1848.285,1848.474,-0.00019093187193829683,1848.5,1848.79,1848.09,11649085.19,46,1848.745,6302,1441802.66,18,1848.305,780
2019-04-12 09:44:00,1846.872,-0.0009255738043680011,1846.74,20190412,1848.1,09:44 AM,1846.09,1846.874,-0.0010563454557943898,1846.555,1848.493,1846.0,34311221.945,121,1848.493,18578,1093348.47,13,1848.1,592
2019-04-12 09:45:00,1846.78,-0.0009753416535801264,1846.94,20190412,1846.94,09:45 AM,1846.62,1847.178,-0.0008919168748616757,1847.85,1847.85,1846.5,17585129.9625,55,1847.01,9520,369356.0,2,1846.62,200
2019-04-12 09:46:00,1847.075,-0.0008157599631718122,1847.04,20190412,1847.8,09:46 AM,1846.82,1847.386,-0.0007794131089604549,1847.04,1848.13,1846.75,7095809.8304,30,1847.428,3841,258590.52,3,1847.8,140
2019-04-12 09:47:00,1846.626,-0.0010586487055220715,1846.5,20190412,1846.81,09:47 AM,1846.5,1846.788,-0.0011028614359266645,1846.42,1847.455,1846.42,11357744.94,40,1847.35,6150,437650.32,6,1846.6,237
2019-04-12 09:48:00,1846.057,-0.0013664520338010613,1845.38,20190412,1846.42,09:48 AM,1845.38,1845.888,-0.0015896565768457936,1845.52,1846.49,1845.38,22460761.32,63,1846.23,12168,1279317.7,11,1846.42,693
2019-04-12 09:49:00,1845.394,-0.0017251051210576307,1845.19,20190412,1845.45,09:49 AM,1845.19,1845.475,-0.0018130414581786663,1845.53,1845.86,1845.1,19787184.824,81,1845.699,10722,479802.4,3,1845.45,260
2019-04-12 09:50:00,,,,20190412,,09:50 AM,,1845.718,-0.0016816067701304251,1845.6,1846.24,1845.13,11419458.4187,46,1845.53,6187,0.0,0,,0
2019-04-12 09:51:00,,,,20190412,,09:51 AM,,1846.869,-0.0010590498732439993,1847.17,1847.56,1845.55,22328645.0178,61,1845.55,12090,0.0,0,,0
2019-04-12 09:52:00,1848.013,-0.00030834428316184,1848.235,20190412,1848.235,09:52 AM,1848.0,1848.011,-0.0004413609277666493,1848.57,1848.57,1847.255,22649217.525,63,1847.255,12256,656044.515,6,1848.0,355
2019-04-12 09:53:00,1847.44,-0.0006183114309717384,1847.44,20190412,1847.44,09:53 AM,1847.44,1847.648,-0.0006377016346040421,1847.405,1848.42,1847.07,4471307.516,21,1848.01,2420,184744.0,1,1847.44,100
2019-04-12 09:54:00,1848.24,-0.00018554752477983113,1848.24,20190412,1848.24,09:54 AM,1848.24,1847.653,-0.0006349972171544326,1847.99,1848.23,1846.81,12185273.124,43,1847.4,6595,18482.4,1,1848.24,10
2019-04-12 09:55:00,,,,20190412,,09:55 AM,,1847.827,-0.000540883489910089,1848.23,1848.23,1847.36,4072611.41,21,1848.152,2204,0.0,0,,0
2019-04-12 09:56:00,,,,20190412,,09:56 AM,,1848.187,-0.00034616543354251103,1847.7,1848.5,1847.33,10828525.18,34,1848.18,5859,0.0,0,,0
2019-04-12 09:57:00,,,,20190412,,09:57 AM,,1848.003,-0.0004456879956859507,1848.157,1848.22,1847.676,9225231.38,24,1847.76,4992,0.0,0,,0
2019-04-12 09:58:00,1848.288,-0.00015958169040831423,1848.25,20190412,1848.325,09:58 AM,1848.25,1848.275,-0.0002985676864303189,1848.36,1848.5,1848.109,11274476.1456,53,1848.109,6100,369657.575,3,1848.325,200
2019-04-12 09:59:00,1848.57,-7.032413475698596e-06,1848.57,20190412,1848.57,09:59 AM,1848.57,1848.767,-3.245300939457582e-05,1848.99,1849.14,1848.09,26644437.295,70,1848.09,14412,11091.42,1,1848.57,6
2019-04-12 10:00:00,1848.714,7.086508963885209e-05,1848.94,20190412,1848.94,10 AM,1848.18,1848.893,3.56983103340826e-05,1848.85,1849.5,1848.18,5173203.59,21,1849.48,2798,29579.42,5,1848.18,16
2019-04-12 10:01:00,1848.25,-0.0001801379759524369,1848.675,20190412,1848.675,10:01 AM,1847.9,1848.374,-0.00024502022092925653,1848.65,1848.82,1847.882,5667116.145,22,1848.33,3066,676459.53,13,1848.605,366
2019-04-12 10:02:00,1848.833,0.00013523872068497872,1849.02,20190412,1849.08,10:02 AM,1848.61,1848.869,2.2717106576178478e-05,1848.6,1849.11,1848.45,6796441.0504,31,1848.45,3676,1222078.545,11,1848.61,661
2019-04-12 10:03:00,1849.095,0.0002769688999628059,1849.03,20190412,1849.26,10:03 AM,1848.95,1848.968,7.626457207736386e-05,1848.62,1849.3,1848.4,3348481.97,15,1849.01,1811,303251.58,9,1849.1,164
2019-04-12 10:04:00,1849.415,0.0004500744624395442,1849.415,20190412,1849.415,10:04 AM,1849.41,1849.562,0.0003975493650838613,1849.84,1849.84,1849.062,15715724.525,56,1849.076,8497,186790.91,2,1849.41,101
2019-04-12 10:05:00,1849.944,0.0007362395954089571,1850.73,20190412,1850.73,10:05 AM,1849.815,1850.026,0.0006485193044022341,1851.0,1851.0,1849.15,58159280.9728,162,1849.655,31437,1644600.565,23,1849.91,889
2019-04-12 10:06:00,1850.826,0.0012133618019855954,1850.86,20190412,1851.18,10:06 AM,1850.65,1850.971,0.0011596542023672336,1851.32,1851.5,1850.15,30776095.8689,118,1850.97,16627,1674997.5,13,1850.69,905
2019-04-12 10:07:00,1851.03,0.0013237165980645115,1851.03,20190412,1851.03,10:07 AM,1851.03,1851.065,0.0012104972504188094,1850.652,1851.5,1850.4,19338076.21,55,1851.24,10447,92551.5,1,1851.03,50
2019-04-12 10:08:00,,,,20190412,,10:08 AM,,1850.211,0.000748582750035571,1849.89,1850.72,1849.59,10823733.47,35,1850.72,5850,0.0,0,,0
2019-04-12 10:09:00,1850.07,0.0008043999106341737,1850.12,20190412,1850.12,10:09 AM,1850.02,1850.276,0.0007837401768797563,1850.177,1850.7,1849.92,4993895.3199,24,1850.12,2699,18500.7,2,1850.02,10
2019-04-12 10:10:00,1850.254,0.0009039356090583012,1850.29,20190412,1850.29,10:10 AM,1850.14,1850.199,0.0007420921481566804,1850.145,1850.52,1849.795,7722732.315,25,1850.2,4174,155421.36,2,1850.14,84
2019-04-12 10:11:00,,,,20190412,,10:11 AM,,1850.439,0.0008719041857351066,1850.41,1850.77,1850.204,7836609.8825,27,1850.35,4235,0.0,0,,0
2019-04-12 10:12:00,1850.52,0.00104782960786716,1850.52,20190412,1850.52,10:12 AM,1850.52,1850.38,0.0008399920598304282,1850.21,1850.683,1850.107,5902711.605,24,1850.47,3190,3701.04,1,1850.52,2
2019-04-12 10:13:00,1850.094,0.0008173828278199936,1849.92,20190412,1850.53,10:13 AM,1849.92,1850.073,0.000673940828428022,1849.92,1850.725,1849.23,15925426.1903,48,1850.2,8608,240512.18,5,1850.52,130
2019-04-12 10:14:00,1849.936,0.0007319119563470172,1849.075,20190412,1849.945,10:14 AM,1849.075,1849.364,0.0002904544340817365,1849.275,1849.945,1848.78,5651656.44,28,1849.945,3056,186843.575,2,1849.945,101
