,average,changeOverTime,close,date,high,label,low,marketAverage,marketChangeOverTime,marketClose,marketHigh,marketLow,marketNotional,marketNumberOfTrades,marketOpen,marketVolume,notional,numberOfTrades,open,volume
2019-04-12 11:24:00,191.923,0.012022589813491672,191.855,20190412,191.94,11:24 AM,191.855,191.918,0.01220972242000389,191.855,191.94,191.85,1622670.76,66,191.922,8455,180216.16,9,191.935,939
2019-04-12 11:25:00,191.875,0.011769482659523416,191.875,20190412,191.88,11:25 AM,191.87,191.881,0.012014577828409843,191.91,191.915,191.85,878429.5842,35,191.86,4578,57562.5,3,191.87,300
2019-04-12 11:26:00,191.91,0.011954039959291911,191.915,20190412,191.915,11:26 AM,191.9,191.9,0.012114787213282473,191.9,191.92,191.87,642865.68,24,191.9,3350,57573.0,3,191.9,300
2019-04-12 11:27:00,191.875,0.011769482659523416,191.875,20190412,191.875,11:27 AM,191.875,191.871,0.011961836046897996,191.83,191.89,191.83,751943.4757,33,191.89,3919,95937.5,4,191.875,500
2019-04-12 11:28:00,191.777,0.011252722220171513,191.73,20190412,191.8,11:28 AM,191.73,191.782,0.011492434191442129,191.73,191.82,191.73,483098.74,23,191.82,2519,57533.0,3,191.8,300
2019-04-12 11:29:00,191.76,0.011163080103141114,191.75,20190412,191.77,11:29 AM,191.75,191.733,0.011233999462033803,191.75,191.77,191.71,536852.0,17,191.72,2800,38352.0,2,191.77,200
2019-04-12 11:30:00,191.787,0.011305452877248332,191.8,20190412,191.8,11:30 AM,191.78,191.786,0.011513530904046838,191.83,191.83,191.75,723226.442,30,191.755,3771,57536.0,3,191.78,300
2019-04-12 11:31:00,191.843,0.011600744556877863,191.845,20190412,191.845,11:31 AM,191.84,191.844,0.011819433236815795,191.89,191.89,191.83,422824.82,20,191.84,2204,38368.5,2,191.84,200
2019-04-12 11:32:00,191.923,0.012022589813491672,191.925,20190412,191.925,11:32 AM,191.92,191.94,0.012325754339330015,191.975,191.98,191.89,191940.0,10,191.89,1000,38384.5,2,191.92,200
2019-04-12 11:33:00,191.955,0.012191327916137225,191.94,20190412,191.975,11:33 AM,191.94,191.962,0.012441786258656141,191.94,191.975,191.94,310786.47,14,191.975,1619,56050.9,4,191.975,292
2019-04-12 11:34:00,191.96,0.012217693244675561,191.96,20190412,191.96,11:34 AM,191.96,191.991,0.01259473742504077,192.05,192.05,191.93,704992.42,31,191.93,3672,383.92,2,191.96,2
2019-04-12 11:35:00,192.04,0.012639538501289219,192.04,20190412,192.04,11:35 AM,192.04,192.059,0.012953381539321575,192.025,192.08,192.025,594229.8576,27,192.06,3094,19204.0,1,192.04,100
2019-04-12 11:36:00,191.96,0.012217693244675561,191.96,20190412,191.96,11:36 AM,191.96,191.985,0.012563092356133631,191.96,192.02,191.95,441566.5,22,192.02,2300,19196.0,1,191.96,100
2019-04-12 11:37:00,191.968,0.012259877770336837,191.97,20190412,191.97,11:37 AM,191.96,191.969,0.012478705505714494,191.97,191.98,191.96,326347.5,16,191.96,1700,76787.0,4,191.97,400
2019-04-12 11:38:00,191.928,0.012048955142030008,191.945,20190412,191.945,11:38 AM,191.91,191.934,0.012294109270422878,191.945,191.98,191.91,590197.505,26,191.98,3075,38385.5,2,191.91,200
2019-04-12 11:39:00,191.92,0.012006770616368581,191.92,20190412,191.92,11:39 AM,191.92,191.911,0.012172803172945538,191.905,191.94,191.88,277503.28,14,191.94,1446,19192.0,1,191.92,100
2019-04-12 11:40:00,191.917,0.01199095141924564,191.91,20190412,191.92,11:40 AM,191.91,191.913,0.012183351529247967,191.89,191.92,191.89,765923.775,25,191.905,3991,135877.055,9,191.915,708
2019-04-12 11:41:00,191.868,0.011732571199569688,191.865,20190412,191.9,11:41 AM,191.85,191.863,0.011919642621688428,191.86,191.9,191.85,778198.0014,19,191.9,4056,66578.11,6,191.9,347
2019-04-12 11:42:00,191.894,0.011869670907969209,191.92,20190412,191.92,11:42 AM,191.87,191.889,0.012056771253619411,191.92,191.92,191.87,749902.57,34,191.87,3908,95947.0,5,191.87,500
2019-04-12 11:43:00,191.95,0.01216496258759874,191.965,20190412,191.965,11:43 AM,191.93,191.935,0.012299383448574092,191.965,191.97,191.91,590392.0801,23,191.91,3076,77931.755,6,191.93,406
2019-04-12 11:44:00,191.98,0.0123231545588289,191.98,20190412,191.98,11:44 AM,191.98,191.993,0.01260528578134305,192.035,192.05,191.98,580588.1666,23,191.98,3024,19198.0,1,191.98,100
2019-04-12 11:45:00,191.995,0.012402250544444054,191.98,20190412,192.03,11:45 AM,191.98,191.988,0.012578914890587125,191.98,192.03,191.96,1467745.4,65,192.03,7645,76798.0,4,192.03,400
2019-04-12 11:46:00,191.96,0.012217693244675561,191.96,20190412,191.96,11:46 AM,191.96,191.932,0.012283560914120447,191.92,191.98,191.9,316111.8786,13,191.98,1647,19196.0,2,191.96,100
